index,sub_index,item_type,brand,product,film_format,film_speed_iso,process,expiry_date,date_added,md5,uuid,filename,author,notes,item_subtype,quantity
418,2,film_box_leaflet,Agfa,Agfacolor Negative Film Special CNS,35mm,80,CNS,197609,1760708699,b0aa76d6d7f3a83074582dc60cd11f6d,47363e4b17894d5d99a8c39dfdf981db,00418_002.jpg,@recycling.film,,Single Pack,20exp
419,0,film_box_outside,Perutz,Peromnia 21,35mm,100,BW,196103,1760725980,e185e99fe5a550fa11b46dbd3a46d79e,05554da8891c470facbddfd5fe35fa4a,00419_000.jpg,@recycling.film,,Single Pack,20exp
420,0,film_box_outside,Perutz,Perpantic Film,120,40,BW,194712,1760726258,0d6fb8a049170c25369096ea36d99bbb,795c66ef065f442ab27e4ffb9de758b1,00420_000.jpg,@recycling.film,,Single Pack,N/A
422,0,film_box_outside,Lomography,Lobster Redscale Negative,110,200,C-41,201510,1761044420,15e44ef33b751d79b43a8dbf76888721,bfb2bdd4749b474f8fe1f971f2a14dcd,00422_000.jpg,dekuNukem,,Single Pack,24exp
422,1,film_box_inside,Lomography,Lobster Redscale Negative,110,200,C-41,201510,1761044422,a758a664ce919f1bd8fb2c41cec9a42e,e5403e7603b24ed995890c4faa3ab25b,00422_001.jpg,dekuNukem,,Single Pack,24exp
423,0,film_box_outside,Kodak,Ektachrome-X,620,64,E-4,197102,1761044530,611442af60ce9b6d771c99ace33edfe4,769ecaf549984530942ed4b96e1dc057,00423_000.jpg,dekuNukem,,Single Pack,N/A
423,1,film_box_leaflet,Kodak,Ektachrome-X,620,64,E-4,197102,1761044533,ae6fa37e8c81ebd6ed8416a6d80722a2,2708b5dd22794189a31d5bf789bd32be,00423_001.jpg,dekuNukem,,Single Pack,N/A
423,2,film_box_leaflet,Kodak,Ektachrome-X,620,64,E-4,197102,1761044536,8542cb09a1b78a3a16e52bb2c8d695cc,9fef42045e314c30a39c59e90b9e457e,00423_002.jpg,dekuNukem,,Single Pack,N/A
424,0,film_box_outside,Kodak,Plus-X,35mm,50,BW,195102,1761044784,95517c4aba3ea6b4c413a52d38e84cd4,bcad57bbd65146fbb2bdcf9fc79a4b73,00424_000.jpg,dekuNukem,,Single Pack,20exp
424,1,film_box_leaflet,Kodak,Plus-X,35mm,50,BW,195102,1761044786,a713ca462278a3019308ba15225bbe46,cdd61b019a054a4d86f52daeeac8de52,00424_001.jpg,dekuNukem,,Single Pack,20exp
424,2,film_box_leaflet,Kodak,Plus-X,35mm,50,BW,195102,1761044794,e4bc17523d56f4fa6228fc598c4a0d65,55cbb2fe9f184b828a171a1dafd8e2da,00424_002.jpg,dekuNukem,,Single Pack,20exp
425,0,film_box_outside,Northwest Custom Film Processing,Ultra Minituature Film,Unknown,64,Unknown,Unknown,1761045067,da8f1809b7b0d13b57fb35e56bc4d1c9,e01d49f304864a7d95976d57624370b1,00425_000.jpg,dekuNukem,"There was a roll of 127 ekfe R100 inside, not sure if it's the original, or someone put it there afterwards.",Single Pack,20exp
425,1,film_box_processing_envelope,Northwest Custom Film Processing,Ultra Minituature Film,Unknown,64,Unknown,Unknown,1761045069,9d1f2d66c1b092fb6aadb1ac1867cf4f,273b6c40428c40acb9fee444125a0426,00425_001.jpg,dekuNukem,"There was a roll of 127 ekfe R100 inside, not sure if it's the original, or someone put it there afterwards.",Single Pack,20exp
425,2,film_box_processing_envelope,Northwest Custom Film Processing,Ultra Minituature Film,Unknown,64,Unknown,Unknown,1761045075,8dbafe9e425285f0c949219db17c180b,adc9a88efca146d687fba7dcb75501f0,00425_002.jpg,dekuNukem,"There was a roll of 127 ekfe R100 inside, not sure if it's the original, or someone put it there afterwards.",Single Pack,20exp
426,0,film_box_outside,efke,R100,127,100,BW,199601,1761045292,5dce51769987ba9b581a3a64683e514b,686490575de4412b9309d5d797af10ad,00426_000.jpg,dekuNukem,,Single Pack,N/A
426,1,film_box_leaflet,efke,R100,127,100,BW,199601,1761045293,2544bbe04493504614113fefb65978e7,17e8ec86380144999ee0f93c6799030d,00426_001.jpg,dekuNukem,,Single Pack,N/A
426,2,film_box_leaflet,efke,R100,127,100,BW,199601,1761045296,345a1e0889b118120941a01acf6c4121,77788e6b682e47e089804190aecc56b7,00426_002.jpg,dekuNukem,,Single Pack,N/A
427,0,film_box_outside,Triple-Print Film Labs,Color Negative Film,127,80,Unknown,197602,1761045529,ee11c31e4f55314e329b433ee28124d6,25dfa3f80baf4a72ac548c507f8088e6,00427_000.jpg,dekuNukem,Division of Film Corporation of America,Single Pack,N/A
427,1,film_box_leaflet,Triple-Print Film Labs,Color Negative Film,127,80,Unknown,197602,1761045531,f15d112194f0c11e5779eeda239d9ac5,9047ef27d1be40198e23acb1b7adba39,00427_001.jpg,dekuNukem,Division of Film Corporation of America,Single Pack,N/A
427,2,film_box_leaflet,Triple-Print Film Labs,Color Negative Film,127,80,Unknown,197602,1761045534,612637c2ca29119f963115d80cd33c5d,e76e6347947f40ba97b0e11522ce7144,00427_002.jpg,dekuNukem,Division of Film Corporation of America,Single Pack,N/A
428,0,film_box_outside,Agfa,CT Precisa 100,35mm,100,E-6,200809,1761045809,ee10af4cd25eefe344aaaaa536d54465,087e9a1b5cc7447dbd0b7d5b81c9bc36,00428_000.jpg,dekuNukem,,Single Pack,36exp
428,1,film_box_inside,Agfa,CT Precisa 100,35mm,100,E-6,200809,1761045812,4893ebfcac4c2fde34805d9864a0d04b,ae783a67ce214185b13ee707c56dad58,00428_001.jpg,dekuNukem,,Single Pack,36exp
429,0,film_box_outside,Gevaert,Infra-R,120,Unknown,BW,Unknown,1761045935,a3821b1b22a2a5a13da8943ab2336727,5700b2c507254c36ac9b05eabf04fc88,00429_000.jpg,dekuNukem,,Single Pack,N/A
430,0,film_box_outside,Kodak,Verichrome,122,Unknown,BW,195109,1761046076,262b284a7d3a0a2e0347c3e2c12b891b,adf90d5a8c2b4ad6ba1b6524bf00c9c2,00430_000.jpg,dekuNukem,,Single Pack,6exp
431,0,film_box_outside,Kodak,Gold,110,400,C-41,200201,1761046133,e1ccb9b2151804b61ab6df736f36b78f,f4719f9b5e534dbba19c194da39abdd5,00431_000.jpg,dekuNukem,,Single Pack,12exp
432,0,film_box_outside,Gevaert,Gevachrome 30,122,40,BW,195710,1761046306,78ca9cacfae07e807a01acf897ad8c71,4cce875d701d4fd4b1d28353305ac0e3,00432_000.jpg,dekuNukem,30 most likely is European Scheiner film speed,Single Pack,6exp
433,0,film_box_outside,Kodak,Verichrome Pan,122,Unknown,BW,196203,1761046395,b7a1cc3d6bdfaf9baddd191be457caf2,c17a688403b646e6aebd74e8ec357984,00433_000.jpg,dekuNukem,,Single Pack,6exp
434,0,film_box_outside,Famous Brand Labs,Color Negative Film,127,64,Unknown,197106,1761046660,c6ff87f92e511fd42266bd6e6726415a,1c73b3f95ae14be5ab9a506ac83a0cd6,00434_000.jpg,dekuNukem,,Single Pack,N/A
434,1,film_box_leaflet,Famous Brand Labs,Color Negative Film,127,64,Unknown,197106,1761046662,7df64e15e5a65577a5afa59222927e1a,c36b6fd7f2b84c8c804db6b318563ece,00434_001.jpg,dekuNukem,,Single Pack,N/A
434,2,film_box_leaflet,Famous Brand Labs,Color Negative Film,127,64,Unknown,197106,1761046665,2abfd18a2e4d034de5241ec69185f632,f1b06cc535f346edbc6c46be4b11c79a,00434_002.jpg,dekuNukem,,Single Pack,N/A
435,0,film_box_outside,efke,R100,127,100,BW,199809,1761046779,66c05c78bdbde876bff8d15c8ba783e0,fc90db41b94d486491177a8407f1100d,00435_000.jpg,dekuNukem,,Single Pack,N/A
435,1,film_box_leaflet,efke,R100,127,100,BW,199809,1761046780,c073604de6e3a03ad4de0680970bb76e,877813b4c98d406b8739c4310f0116a8,00435_001.jpg,dekuNukem,,Single Pack,N/A
435,2,film_box_leaflet,efke,R100,127,100,BW,199809,1761046784,e688e44e0eeafa06c24b36eac109352b,fb3873078df9491491a4ff63374d80d2,00435_002.jpg,dekuNukem,,Single Pack,N/A
436,0,film_box_outside,Ilford,Selochrome,120,160,BW,196509,1761046964,d12a4091ef76ec89a817b49b3e3ca24a,f085080d08414582a703e7a1982df534,00436_000.jpg,dekuNukem,,Single Pack,N/A
436,1,film_box_leaflet,Ilford,Selochrome,120,160,BW,196509,1761046965,e5f8dfdf0a6c72574e171aed1bd77f61,71077f96d6e74825b04d8c7b1a3a29b2,00436_001.jpg,dekuNukem,,Single Pack,N/A
436,2,film_box_leaflet,Ilford,Selochrome,120,160,BW,196509,1761046968,e22b8862d32957c0120a317431d9b5f0,aa3d982c74984e12b6a621205250c1d5,00436_002.jpg,dekuNukem,,Single Pack,N/A
437,0,film_box_outside,Agfa,Isopan IF Rapid,35mm,40,BW,196902,1761047495,f1fcf0d348967934af4e213f2a25c8e3,2eb6c6a9aa784c2e871b7edd33fb5962,00437_000.jpg,dekuNukem,,Single Pack,Unknown
437,1,film_box_leaflet,Agfa,Isopan IF Rapid,35mm,40,BW,196902,1761047497,7be73fca763f6521d3629f52aafb1b9f,4a001e5fb1774942933060bd00e6c6ef,00437_001.jpg,dekuNukem,,Single Pack,Unknown
437,2,film_box_leaflet,Agfa,Isopan IF Rapid,35mm,40,BW,196902,1761047499,96d37c522afafeeb74bd4085b9b6dbd9,6ca26308da0547e3bb8ffee5cffdd94e,00437_002.jpg,dekuNukem,,Single Pack,Unknown
438,0,film_box_outside,Minox,Minocolor 2,8x11mm,80,C-41,198109,1761047605,e62ca4169210b2b216a93f0cff0b4c34,5ee281ded82c46e5b628a58b9f10fadd,00438_000.jpg,dekuNukem,,Single Pack,15exp
438,1,film_box_leaflet,Minox,Minocolor 2,8x11mm,80,C-41,198109,1761047607,174ca6f8c8aebffc6353ea86029643b8,1590803fe8d045a480338838a869647e,00438_001.jpg,dekuNukem,,Single Pack,15exp
438,2,film_box_leaflet,Minox,Minocolor 2,8x11mm,80,C-41,198109,1761047610,78d844b64aaf23c989eb1b2bcf866ded,dc750856812b447eaa0debe4122808ac,00438_002.jpg,dekuNukem,,Single Pack,15exp
439,0,film_box_outside,Agfa,Agfacolor Special Negative Film CN S,120,80,Unknown,197101,1761047877,7b10fc8f2b4f845f4aeb0500ae786649,2e99ee5a9888408093d6983ed9871e83,00439_000.jpg,dekuNukem,,Single Pack,Unknown
439,1,film_box_leaflet,Agfa,Agfacolor Special Negative Film CN S,120,80,Unknown,197101,1761047879,569ea334e02a86ac94635f0473af9115,019691600c184b2e8e1128dc6207790f,00439_001.jpg,dekuNukem,,Single Pack,Unknown
439,2,film_box_leaflet,Agfa,Agfacolor Special Negative Film CN S,120,80,Unknown,197101,1761047880,056fcfd37f95c263bd1a79fe590292e8,7950cdc041654b77a36cee356ebc02b8,00439_002.jpg,dekuNukem,,Single Pack,Unknown
440,0,film_box_outside,Kodak,Kodacolor Gold 400,110,400,C-41,199009,1761047978,3f1ab23f2d45872324c3dc88e6c6b0c2,9d06405332c04b80b8b6ec709131473d,00440_000.jpg,dekuNukem,,Single Pack,24exp
441,0,film_box_outside,Kodak,Kodachrome II,828,25,K-14,196801,1761048111,7708ae1bf266a4de9cc963b67d49cddb,b9c0bacb3ac64fc6bb46b1e728710982,00441_000.jpg,dekuNukem,,Single Pack,12exp
441,1,film_box_leaflet,Kodak,Kodachrome II,828,25,K-14,196801,1761048113,420262c9bab9cfd175170ce3e520b8e7,9f37569423ef4a36aa7a1c15976f0b2e,00441_001.jpg,dekuNukem,,Single Pack,12exp
441,2,film_box_leaflet,Kodak,Kodachrome II,828,25,K-14,196801,1761048116,291add1cb2c3449519fd8afffd430624,54a70d5cac414623925c05d402aa1df7,00441_002.jpg,dekuNukem,,Single Pack,12exp
441,3,film_box_processing_envelope,Kodak,Kodachrome II,828,25,K-14,196801,1761048119,a14fc1063376ab0bbcd0b3d8e37efa43,60d2979073e4417c9511260b6d004d8c,00441_003.jpg,dekuNukem,,Single Pack,12exp
441,4,film_box_processing_envelope,Kodak,Kodachrome II,828,25,K-14,196801,1761048123,069ee4f168bc4b71c49cadae0210d91f,b776358cf6654afc867da7efc26e681b,00441_004.jpg,dekuNukem,,Single Pack,12exp
442,0,film_box_outside,Kodak,Gold,620,200,C-41,199608,1761048242,688af5c7a83ed250013bce9c74eae05f,92c51161259045d5b726e32fa4ee1962,00442_000.jpg,dekuNukem,,Single Pack,Unknown
442,1,film_box_leaflet,Kodak,Gold,620,200,C-41,199608,1761048243,45fdb185b4bd7b1f41f1c1ab068c8655,51e0c8950d164f8a985b46fe1b0e5f8b,00442_001.jpg,dekuNukem,,Single Pack,Unknown
443,0,film_box_outside,Kodak,Verichrome,616,Unknown,BW,194702,1761048300,7d62129c542d5b5f03ea8015d0c95f51,a7d5a1c6923e4090b91381a1c853e465,00443_000.jpg,dekuNukem,,Single Pack,8exp
444,0,film_box_outside,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048769,a82d587edb317f2facc36219e3b6ee7c,9129d9db8e114656a58fd2a422b43502,00444_000.jpg,dekuNukem,,Single Pack,36exp
444,1,film_box_leaflet,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048770,370c0cca3352fca0088281052e9163db,5d631a69e3e048208c70ec8f859c6045,00444_001.jpg,dekuNukem,,Single Pack,36exp
444,2,film_box_leaflet,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048771,a38ae4aeb4cefa8b72a2922075c75c9f,68d8ba930ba94a23bcc2c63cd9eb85d0,00444_002.jpg,dekuNukem,,Single Pack,36exp
444,3,film_box_leaflet,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048773,f4104f8b09acf8c6a78e3efc1a2c6036,704456920a9943f6bb8a6527d730503c,00444_003.jpg,dekuNukem,,Single Pack,36exp
444,4,film_box_leaflet,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048775,fba324960b85032255a62b6f04856b3d,d777eafbaf03482ca3766210fa8d0e47,00444_004.jpg,dekuNukem,,Single Pack,36exp
444,5,film_box_leaflet,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048776,f9a799e9652790d2798ae3c277125d7c,38c2b3a21696430db60ee99a8c55eb0b,00444_005.jpg,dekuNukem,,Single Pack,36exp
444,6,film_box_processing_envelope,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048778,1f0e7b2281a246672b2ae9e284f058ae,accd90cdf18945939b51da0450c76fa7,00444_006.jpg,dekuNukem,,Single Pack,36exp
444,7,film_box_processing_envelope,Agfa,Agfacolor Reversal Film CK,35mm,80,Unknown,196903,1761048780,9f32bf981cc2a4ccff6433e9ca826e0f,c4b98fe88f5144df9629f289423fe72e,00444_007.jpg,dekuNukem,,Single Pack,36exp
445,0,film_box_outside,Great Films Processing,Kodachrome,35mm,Unknown,K-14,Unknown,1761048929,2569719bdc6b68fa576d73d55ec0818b,0f14cf86439a4009a252f730c308c012,00445_000.jpg,dekuNukem,,Single Pack,20exp
445,1,film_box_processing_envelope,Great Films Processing,Kodachrome,35mm,Unknown,K-14,Unknown,1761048934,73969cf557249ded128468b5def1f87e,4080798f7349471c9bc69513abf6b36e,00445_001.jpg,dekuNukem,,Single Pack,20exp
445,2,film_box_processing_envelope,Great Films Processing,Kodachrome,35mm,Unknown,K-14,Unknown,1761048938,639333e9f162cb2249b5145a14816c42,3d6c1f5381464108a2758a210b1223f5,00445_002.jpg,dekuNukem,,Single Pack,20exp
445,3,film_box_processing_envelope,Great Films Processing,Kodachrome,35mm,Unknown,K-14,Unknown,1761048941,78fdeb9dd698735f1d0fe4d9d7a060e5,f8c3bdcd064b46b6b5cf8d32372e6e6f,00445_003.jpg,dekuNukem,,Single Pack,20exp
446,0,film_box_outside,Kodak,Kodacolor II,620,100,C-41,197908,1761049115,5988aa3818cf23e65879bacdd45df923,251b2a7fd42343e6b655b100794bb19e,00446_000.jpg,dekuNukem,,Single Pack,Unknown
446,1,film_box_leaflet,Kodak,Kodacolor II,620,100,C-41,197908,1761049117,8855e5f0db5ceaa78e8c301a757828e8,51b3490951d941be9922c1bf261a5551,00446_001.jpg,dekuNukem,,Single Pack,Unknown
446,2,film_box_leaflet,Kodak,Kodacolor II,620,100,C-41,197908,1761049119,6b6ee425a74a7739e3ede41c85fa54ba,51a30e2c83294d4b858bef55f6a66d21,00446_002.jpg,dekuNukem,,Single Pack,Unknown
447,0,film_box_outside,Agfa,Isopan IF Rapid,35mm,40,BW,197601,1761049236,2a521ae309c9a7ee36be4566346d9d28,f8785e8bcd5748aeb847c3f6b2d62b99,00447_000.jpg,dekuNukem,,Single Pack,Unknown
448,0,film_box_outside,Agfa,Isopan ISS Rapid,35mm,100,BW,198007,1761049280,f32dcfe5bd88ee97620bba455328b484,d90937332f0a4392adb1f344b5ba3aee,00448_000.jpg,dekuNukem,,Single Pack,Unknown
449,0,film_box_outside,Agfa,Isopan ISS Rapid,35mm,100,BW,197401,1761049321,e95660da724022ed85b98d23b937af85,3b6a16ff2678454590c574c2fd969799,00449_000.jpg,dekuNukem,,Single Pack,Unknown
450,0,film_box_outside,Optik Oldschool,OptiColour 200,120,200,C-41,Unknown,1761230378,308fc424d76e62b6b608fa01fcea8e61,f0bf478daf444011b6ee52954d9f80d7,00450_000.jpg,@Hol.m35,preproduction package,Single Pack,N/A
451,0,film_box_outside,Perutz,Peromnia 21,127,100,BW,196309,1761356710,31052f8bea21104ad243392acefc5ad1,931cd13271f74ddf96233e783ea9bf2a,00451_000.jpg,dekuNukem,,Single Pack,N/A
452,0,film_box_outside,Famous Brand Labs,Color Negative Film,127,80,Unknown,197008,1761356943,5af48806688f91e4e6fd14b9dd2f66ea,60accb18d36a4358b857d58e5f91b271,00452_000.jpg,dekuNukem,Made in Belgium,Single Pack,N/A
452,1,film_box_leaflet,Famous Brand Labs,Color Negative Film,127,80,Unknown,197008,1761356947,7a21827d85dc2d68f5cce001be483e04,446f576effb34b8c9697e27a7dcbd109,00452_001.jpg,dekuNukem,Made in Belgium,Single Pack,N/A
452,2,film_box_leaflet,Famous Brand Labs,Color Negative Film,127,80,Unknown,197008,1761356954,866e5c6fae0c187ba9a076964e88cf6a,853499e631474d46b5d2d65e937f6ebd,00452_002.jpg,dekuNukem,Made in Belgium,Single Pack,N/A
453,0,film_box_outside,Kodak,Kodacolor 100,35mm,100,C-41,202709,1761436091,9b1e386893ace0db36dffc06b8270643,930ee2c830af4f0a957649764d5873e0,00453_000.jpg,minidiscus,,Single Pack,36exp
454,0,film_box_outside,Kodak,Tri-X Pan,12x16.5cm,320,BW,197509,1761570559,fb4ff9795cffe5aaa19d972301479095,2210a8e9fb4c400d8258a652aaba6608,00454_000.jpg,@ellafridalindblom,Estar Thick Base 4164,Single Pack,25 Sheets
454,1,film_box_outside,Kodak,Tri-X Pan,12x16.5cm,320,BW,197509,1761570561,259df5cd4d32a593f6de2098ef0d1ad9,8c0dda70e6d44bde9777605dc13cf00f,00454_001.jpg,@ellafridalindblom,Estar Thick Base 4164,Single Pack,25 Sheets
454,2,film_box_outside,Kodak,Tri-X Pan,12x16.5cm,320,BW,197509,1761570563,6e93aa15cb75151f33e95806b3b47c80,4f0a47ed8f2a4625956d3e2255b35bd1,00454_002.jpg,@ellafridalindblom,Estar Thick Base 4164,Single Pack,25 Sheets
455,0,film_box_outside,Ilford,HP3,Unknown,200,BW,Unknown,1761570738,daa94abb03f3eeed96bffdf2bc96dfa3,dbfd040081714492bd8bcc80d496ae35,00455_000.jpg,@ellafridalindblom,,Single Pack,Unknown
456,0,film_box_outside,Agfa,Isopan Portrait,12x16.5cm,80,BW,194709,1761570871,60f8a17ada27539d616d872dbdc00bfe,08e940883895476d8de94bc5137419b5,00456_000.jpg,@ellafridalindblom,,Single Pack,Unknown
457,0,film_box_outside,Gevaert,Studio Film,12x16.5cm,Unknown,BW,Unknown,1761570956,6d00bcf1b9de577658e139d91023d4fc,e585128e844941a98145d4fca88075f9,00457_000.jpg,@ellafridalindblom,Muster Matt,Single Pack,Unknown
458,0,film_box_outside,Kodak,Super-XX,12x16.5cm,80,BW,Unknown,1761571177,a484c6b08070b3bbe3d86129cef81f73,098d684d4be64821a80474b771d8e684,00458_000.jpg,@ellafridalindblom,,Single Pack,24 Sheets
458,1,film_box_outside,Kodak,Super-XX,12x16.5cm,80,BW,Unknown,1761571179,d64d350aba3df11431ca2994d5bf6b0d,9ab3d1a84be64e17bf9e78b59ddee3f3,00458_001.jpg,@ellafridalindblom,,Single Pack,24 Sheets
458,2,film_box_outside,Kodak,Super-XX,12x16.5cm,80,BW,Unknown,1761571182,af9f7b90826132b9b71936892dd174bf,bd0852f5b5964fda80affbb0d7b002fc,00458_002.jpg,@ellafridalindblom,,Single Pack,24 Sheets
459,0,film_box_outside,Kodak,Super-sensitive Panchromatic Films,12x16.5cm,Unknown,BW,Unknown,1761598366,17b02b833eddb7a905d4503036508663,56136448523d428b88330cf0427221a0,00459_000.jpg,@ellafridalindblom,Nitrate base,Single Pack,12 Sheets
459,1,film_box_outside,Kodak,Super-sensitive Panchromatic Films,12x16.5cm,Unknown,BW,Unknown,1761598368,3a79e92f09d3610b4ae1a0a530db38fa,c685c5c86b864b4aa64cfa127b67b049,00459_001.jpg,@ellafridalindblom,Nitrate base,Single Pack,12 Sheets
460,0,film_box_outside,Fukkatsu,Color Print Film,110,400,C-41,201808,1762852583,a686ec9d5120881480cd8b6b37b176aa,e5ed9275c4a34dbb8ab1a60c13ca3213,00460_000.jpg,waldoboro,,Single Pack,24exp
461,0,film_box_outside,Fujifilm,Fujicolor Natura 1600,35mm,1600,C-41,201604,1762852636,7ffb41bd8b4858c10f157e4c63f512d5,a4f7e58b2cdf448d8a2e7781c26252aa,00461_000.jpg,waldoboro,,Multi-Pack-3,36exp
462,0,film_box_outside,Kodak,Kodachrome,35mm,10,K-14,196209,1762852878,22d19c235e366b04a2df9229514811a6,21c4ce1f9fb54086bb13435778243d0a,00462_000.jpg,waldoboro,,Single Pack,36exp
462,1,film_box_leaflet,Kodak,Kodachrome,35mm,10,K-14,196209,1762852879,00cb210568b6a9b6997639e4c5e7b6e8,eb2f8ddacbcf4b3087e1fea3117fb683,00462_001.jpg,waldoboro,,Single Pack,36exp
462,2,film_box_leaflet,Kodak,Kodachrome,35mm,10,K-14,196209,1762852882,31b41cfdc03cecda6428677dc117acdb,e61ab90af79a4d558efcaed30d78978a,00462_002.jpg,waldoboro,,Single Pack,36exp
463,0,film_box_outside,Seagull,Seagull Color IR100,35mm,100,C-41,199001,1762853030,71856aa3722e6c348fd44c14752b3e2a,4696688cabf54eeb83cf66b2fb00e7cc,00463_000.jpg,waldoboro,,Single Pack,36exp
463,1,film_box_leaflet,Seagull,Seagull Color IR100,35mm,100,C-41,199001,1762853057,7c99bf39fba6b89bccc29199c2cc70f3,0f46125636f9490a92937c07595df7cb,00463_001.jpg,waldoboro,,Single Pack,36exp
463,2,film_box_leaflet,Seagull,Seagull Color IR100,35mm,100,C-41,199001,1762853061,246937a4040e8779031a3f80f2db0891,782baa96b77d424eb0dabc5f6d3b8c88,00463_002.jpg,waldoboro,,Single Pack,36exp
464,0,film_box_outside,Agfa,AgfaColor HDC Plus,35mm,200,C-41,200011,1762853953,7aa4c3f797d781b74e40f3e7bbbd21dc,2dab58330f43463e9441b6777fce016b,00464_000.jpg,Chrisbes,,Single Pack,36exp
465,0,film_box_outside,Fujifilm,Fujicolor HR100,35mm,100,C-41,198605,1762854043,0e6d1806c2b032353eb29ab6576b6583,8ef818ff997b43d3961092bd540a2335,00465_000.jpg,Chrisbes,,Single Pack,24exp
466,0,film_box_outside,Fujifilm,Fujicolor Super HR,35mm,100,C-41,198911,1762854123,993efa51a2e895c36e9f2c2aa6225ae2,9814bf1366f343ea940b7c709d107fd2,00466_000.jpg,Chrisbes,,Single Pack,36exp
467,0,film_box_outside,Reflx Lab,400D,35mm,400,C-41,202612,1762854207,86bb7fa8093ddf86a51d6ad6ceca1c9f,4c1b5d50ee594d5694e9a7b0a78c5801,00467_000.jpg,Chrisbes,,Single Pack,36exp
468,0,film_box_outside,Reflx Lab,800T,35mm,800,C-41,202612,1762854253,b5031c657b17317e4224b76df4cfeafb,7b18320ad3d04332afde69a847606b6b,00468_000.jpg,Chrisbes,,Single Pack,36exp
469,0,film_box_outside,Arista.EDU,Ultra,35mm,200,BW,202704,1762859984,f8ab2d5f54e2726301a16f6d89a9225d,eb126e7cfe084d4d8796a6123633d78b,00469_000.jpg,minidiscus,,Single Pack,36exp
469,1,film_box_inside,Arista.EDU,Ultra,35mm,200,BW,202704,1762859985,d9bb0003cd752ec42018f01f0b6439c5,2d1bfa62420841828533cbd64cdf68f6,00469_001.jpg,minidiscus,,Single Pack,36exp
470,0,film_box_outside,Arista.EDU,Ultra,120,400,BW,202806,1762860056,d5e27392d45cc7c2ceb337fec3ac963a,7a09e38ead7d4c73a1a2f3c028fad319,00470_000.jpg,minidiscus,,Single Pack,N/A
470,1,film_box_inside,Arista.EDU,Ultra,120,400,BW,202806,1762860057,cd54abc0374bcf9c03afaa95a7ceaf0d,f04ab55fbd10406caa7c83d6a06c6ef5,00470_001.jpg,minidiscus,,Single Pack,N/A
471,0,film_box_outside,Kentmere,PAN,120,200,BW,202703,1762860107,f7bdc549c39b44d9f0f8db78583eb13a,63392fa4def0490fbb2cb93d8c173ec0,00471_000.jpg,minidiscus,,Single Pack,N/A
471,1,film_box_inside,Kentmere,PAN,120,200,BW,202703,1762860108,e5df9f67a71fed3947afdee947a4c7b9,2f6326633f2f42118a21c5b61a9d4f95,00471_001.jpg,minidiscus,,Single Pack,N/A
472,0,film_box_outside,Foma,Fomapan 400 Set,35mm,400,BW,202602,1762860277,85842f082fdff92de17b20cb80e84fc7,3296821c76484d32b09ff0f32057189e,00472_000.jpg,minidiscus,,Refill,36exp
472,1,film_box_leaflet,Foma,Fomapan 400 Set,35mm,400,BW,202602,1762860280,1689b9fa9ec441fe5ead7c625e6bd3a6,520f0795ac0b49e4a61c8b26781df163,00472_001.jpg,minidiscus,,Refill,36exp
472,2,film_box_leaflet,Foma,Fomapan 400 Set,35mm,400,BW,202602,1762860283,609bd1ded29f7151c36b4cd8ff571744,77aaa3e028754c84bb966a23c5de0ec8,00472_002.jpg,minidiscus,,Refill,36exp
473,0,film_box_outside,Lucky,C200,120,200,C-41,202709,1762860755,7deba91a0d0446f792b5ff1ef3b9fe47,c6cdb442b65a4e83ac71331c8fffe6f8,00473_000.jpg,@Hol.m35,,Single Pack,N/A
